@relation UniversalBank-weka.filters.unsupervised.attribute.Remove-R4

@attribute Age numeric
@attribute Experience numeric
@attribute Income numeric
@attribute Family numeric
@attribute CCAvg numeric
@attribute Education {Under,Grad,Prof}
@attribute Mortgage numeric
@attribute SecuritiesAccount {Yes,No}
@attribute CDAccount {No,Yes}
@attribute Online {No,Yes}
@attribute CreditCard {No,Yes}
@attribute PersonalLoan {No,Yes}

@data
35,10,200,2,3,Under,458,No,No,No,No,No
60,36,141,2,2.1,Under,0,No,No,Yes,Yes,No
55,30,81,2,3.7,Under,0,Yes,No,No,No,No
29,4,183,3,8.3,Prof,0,No,No,Yes,No,Yes
48,22,149,2,5.5,Grad,0,Yes,Yes,Yes,No,Yes
43,19,83,4,3.6,Prof,0,No,No,No,Yes,Yes
66,42,35,1,1.9,Grad,172,No,No,Yes,No,No
25,0,13,2,0.9,Prof,0,No,No,Yes,No,No
45,20,39,1,2.4,Under,0,No,No,No,Yes,No
34,10,21,1,0.5,Prof,0,No,No,Yes,No,No
48,23,10,2,0.7,Prof,0,No,No,Yes,Yes,No
32,6,84,4,1.8,Grad,0,No,No,No,No,No
50,24,30,4,0.1,Under,161,No,No,Yes,Yes,No
43,19,31,4,0.3,Under,156,No,No,Yes,No,No
64,39,182,1,1.2,Grad,547,No,No,Yes,No,Yes
60,34,114,2,6.9,Under,0,No,No,Yes,No,No
43,19,152,3,6.1,Grad,0,No,No,No,No,Yes
60,34,53,1,0.8,Grad,0,Yes,No,No,Yes,No
64,39,24,4,0.4,Grad,78,No,No,Yes,No,No
44,20,150,2,3.3,Under,0,No,No,No,Yes,No
60,36,132,2,6,Under,470,No,No,Yes,Yes,No
54,29,68,3,1.6,Prof,0,No,No,Yes,Yes,No
33,9,53,1,1.2,Under,0,No,No,No,Yes,No
56,32,173,1,4.6,Grad,88,No,Yes,Yes,No,Yes
29,5,30,3,1,Grad,0,No,No,No,No,No
25,1,113,2,0.2,Under,0,No,No,Yes,Yes,No
60,34,15,1,0.8,Grad,0,No,No,Yes,No,No
55,30,84,2,3.7,Under,304,Yes,No,Yes,No,No
39,13,88,4,1.4,Grad,0,No,No,Yes,Yes,No
37,13,43,3,2.8,Under,0,No,No,Yes,No,No
53,28,43,2,2.1,Prof,0,No,Yes,Yes,Yes,No
34,10,90,2,2.7,Under,0,No,No,Yes,No,No
42,18,34,4,0.3,Under,104,Yes,No,Yes,No,No
60,36,38,4,1.3,Under,0,No,No,Yes,No,No
50,24,173,1,1,Under,0,No,No,Yes,Yes,No
41,17,160,2,8,Under,0,No,No,Yes,No,No
25,0,44,4,0.6,Grad,0,No,No,Yes,Yes,No
50,24,83,2,0.4,Prof,0,No,No,Yes,No,No
48,22,94,4,2.6,Prof,0,No,No,Yes,No,No
32,8,43,1,2.1,Prof,0,No,No,No,Yes,No
50,25,42,3,1.7,Grad,0,No,No,Yes,No,No
59,33,34,2,0.3,Under,0,No,No,No,No,No
50,26,39,3,1.9,Grad,0,No,No,Yes,No,No
44,19,70,1,0.1,Grad,0,No,No,No,No,No
31,5,39,4,1.8,Prof,185,No,No,No,Yes,No
40,10,44,3,2,Prof,0,No,No,Yes,No,No
36,12,69,3,3.1,Grad,0,No,No,Yes,No,Yes
51,25,44,3,0.9,Prof,0,No,No,No,No,No
64,40,32,3,0.1,Prof,0,No,No,Yes,No,No
47,22,15,2,0.7,Prof,0,No,No,No,No,No
52,28,118,2,6.8,Under,112,No,No,Yes,No,No
51,26,62,1,1.3,Grad,221,No,No,Yes,No,No
31,5,82,4,2.2,Grad,0,No,No,No,No,No
39,14,54,3,3,Under,108,No,No,No,Yes,No
30,6,48,1,2.1,Prof,0,No,No,No,No,No
27,1,74,3,0.3,Prof,0,No,No,Yes,No,No
41,16,113,1,1,Prof,211,No,No,No,Yes,No
53,27,81,3,1.7,Grad,0,No,No,No,No,No
54,27,43,3,1,Grad,169,No,No,No,No,No
28,4,34,1,1.8,Grad,0,No,No,Yes,No,No
34,9,48,1,2.5,Prof,105,No,No,Yes,No,No
61,37,54,4,1.2,Grad,129,No,No,Yes,Yes,No
48,24,75,4,1.4,Grad,0,No,No,Yes,No,No
36,11,72,1,2.8,Under,224,No,No,No,No,No
56,31,39,4,0.9,Under,0,No,No,No,No,No
24,-1,75,4,0.2,Under,0,No,No,Yes,No,No
64,38,79,2,2.8,Under,179,No,No,No,No,No
26,2,205,1,6.33,Under,271,No,No,No,Yes,No
33,8,65,2,0.1,Under,89,No,No,Yes,No,No
64,39,122,4,0.2,Under,378,No,No,Yes,No,Yes
39,15,82,1,0.8,Grad,0,No,No,Yes,No,No
54,30,21,2,0.2,Under,0,No,No,No,Yes,No
32,6,50,4,2.1,Prof,0,Yes,Yes,Yes,Yes,No
62,37,39,2,2.8,Under,113,No,Yes,Yes,Yes,No
27,2,101,1,1.9,Under,0,No,No,No,No,No
53,28,41,2,0.6,Prof,0,Yes,No,No,No,No
51,25,132,1,0.3,Under,0,No,No,Yes,No,No
25,-1,43,3,2.4,Grad,176,No,No,Yes,No,No
44,20,131,1,4.9,Prof,0,No,No,Yes,No,Yes
31,5,11,1,0.4,Grad,76,No,No,No,Yes,No
57,32,21,1,0.3,Prof,117,No,No,No,No,No
25,-1,109,4,2.3,Prof,314,No,No,Yes,No,No
30,6,141,2,4.33,Under,0,No,No,No,No,No
40,14,81,3,0.1,Under,0,No,No,Yes,No,No
63,38,54,3,2.4,Under,90,No,No,No,Yes,No
35,10,164,2,7.8,Under,0,No,No,Yes,No,No
43,19,28,4,0.3,Under,87,No,No,No,No,No
27,2,68,3,2.6,Prof,203,Yes,No,No,No,No
44,14,44,3,2,Prof,180,Yes,Yes,Yes,Yes,No
49,23,61,1,1.4,Prof,0,No,No,Yes,Yes,No
61,36,35,3,1.3,Grad,0,No,No,No,Yes,No
60,34,54,3,0.3,Grad,0,No,No,Yes,Yes,No
59,34,14,1,0.1,Under,0,No,No,Yes,Yes,No
28,3,52,4,2.2,Under,230,No,No,Yes,No,No
52,28,101,2,0.3,Under,0,No,No,No,No,No
28,2,149,2,7.2,Under,0,No,No,Yes,No,No
34,8,35,4,0.8,Under,137,No,Yes,Yes,Yes,No
60,34,21,3,0.3,Prof,129,No,No,Yes,No,No
39,15,118,2,1.9,Under,0,No,No,No,Yes,No
30,5,38,4,2,Grad,0,Yes,No,No,No,No
49,25,24,4,0.2,Under,138,No,No,Yes,No,No
43,18,59,1,3.7,Prof,0,No,No,Yes,No,No
63,33,41,4,1.67,Prof,0,No,No,Yes,No,No
28,3,85,1,0.8,Grad,0,No,No,Yes,Yes,No
51,27,12,4,1,Under,0,No,No,Yes,No,No
33,7,32,1,0.6,Prof,152,No,No,No,No,No
55,29,79,3,0.8,Under,0,No,No,Yes,No,No
53,28,175,3,3.6,Prof,0,No,Yes,Yes,Yes,Yes
34,8,28,3,0.9,Under,0,No,No,No,No,No
34,9,41,2,0.1,Under,161,No,No,Yes,Yes,No
40,14,70,3,2.1,Under,185,No,No,No,No,No
49,25,161,3,6.5,Grad,485,Yes,Yes,No,No,Yes
35,9,53,4,2.2,Grad,0,No,No,Yes,No,No
39,15,128,1,3.4,Under,0,No,No,No,No,No
55,28,50,3,1,Grad,0,No,No,Yes,Yes,No
29,5,80,2,2,Grad,0,No,No,Yes,Yes,No
54,30,93,1,2.7,Grad,0,No,No,Yes,No,No
25,-1,48,3,0.3,Prof,0,No,No,No,Yes,No
52,28,149,2,6.8,Under,0,No,No,Yes,No,No
46,19,49,3,2.5,Grad,0,No,No,Yes,Yes,No
57,33,88,1,2.7,Grad,0,No,No,Yes,No,No
52,22,22,4,0.4,Prof,0,No,No,Yes,Yes,No
28,3,55,4,2.2,Under,0,No,No,Yes,Yes,No
44,18,72,1,0.7,Prof,155,No,No,No,No,No
24,-1,38,2,1.7,Grad,0,No,No,Yes,No,No
40,16,114,1,3.4,Under,300,No,No,Yes,No,No
34,4,83,4,4,Prof,0,No,No,Yes,No,No
39,14,101,2,0.4,Under,0,No,No,Yes,Yes,No
50,24,94,1,4.9,Under,272,No,No,Yes,No,No
41,17,40,2,2.5,Under,0,No,Yes,Yes,Yes,No
31,7,128,1,6,Under,0,No,No,No,No,No
29,3,39,4,2.1,Prof,0,No,No,Yes,No,No
30,5,51,1,1,Under,0,No,No,Yes,No,No
44,20,79,4,2,Prof,0,Yes,Yes,Yes,Yes,No
33,7,48,4,2.2,Grad,0,No,No,Yes,No,No
50,26,85,1,0,Under,144,No,No,No,No,No
42,18,41,1,1.8,Under,94,No,No,Yes,No,No
48,22,152,1,3.5,Prof,0,No,No,Yes,No,Yes
24,-2,125,2,7.2,Under,0,Yes,No,No,Yes,No
56,31,11,2,0.2,Prof,90,No,No,No,No,No
28,4,103,2,2.5,Under,0,No,No,Yes,Yes,No
56,30,141,2,0.5,Under,0,No,No,Yes,No,No
58,32,38,1,1.4,Under,0,No,No,Yes,Yes,No
29,5,135,2,0.6,Under,0,No,No,No,No,No
63,38,28,2,0.5,Grad,89,No,No,Yes,No,No
28,3,70,4,2.2,Under,240,No,No,No,Yes,No
57,31,41,1,0.2,Under,0,No,No,Yes,Yes,No
34,8,81,3,0.9,Grad,208,No,No,Yes,No,No
28,3,170,1,0.1,Prof,0,No,No,No,No,Yes
27,2,55,4,1.7,Grad,0,No,No,Yes,No,No
37,11,24,4,1.5,Prof,0,No,No,No,No,No
52,28,81,3,1.8,Grad,275,No,No,No,No,No
49,23,32,4,1.8,Under,83,No,No,No,No,No
65,40,129,1,1.3,Under,0,No,No,Yes,Yes,No
60,35,108,1,0.9,Under,0,Yes,No,No,No,No
37,12,180,1,8.6,Under,0,No,No,Yes,Yes,No
63,37,139,2,6.9,Under,0,No,No,No,No,No
40,14,33,2,1.4,Prof,0,No,No,Yes,Yes,No
46,20,74,4,2.6,Prof,0,No,No,Yes,No,No
63,37,42,2,0.7,Prof,115,No,No,Yes,No,No
57,27,73,1,3,Prof,0,No,No,No,No,No
33,8,115,4,2.9,Grad,0,No,No,Yes,No,Yes
41,17,114,2,1.8,Grad,0,No,No,Yes,No,No
41,17,92,2,1.9,Under,131,No,No,Yes,No,No
44,19,34,1,0.3,Prof,78,No,No,Yes,No,No
33,6,54,2,1.67,Grad,122,No,No,Yes,No,No
52,28,64,2,1,Prof,211,No,No,Yes,No,No
30,6,42,1,0.2,Prof,100,No,No,No,Yes,No
45,19,70,3,2.1,Under,0,No,No,Yes,No,No
49,24,51,1,1.3,Grad,0,No,No,No,No,No
45,19,71,4,2.9,Under,218,No,Yes,Yes,Yes,No
32,7,35,3,1.3,Under,108,No,No,No,Yes,No
45,18,40,3,1,Grad,0,No,No,Yes,No,No
57,32,165,4,2.7,Prof,0,No,No,Yes,No,Yes
61,31,18,1,1.5,Prof,0,No,No,Yes,Yes,No
57,31,32,3,1.4,Under,0,Yes,Yes,Yes,Yes,No
60,35,35,3,0.2,Under,169,No,No,Yes,No,No
40,16,120,2,6.1,Under,196,No,No,Yes,No,No
53,28,31,4,0.1,Prof,0,No,No,Yes,No,No
42,16,35,3,1.5,Under,0,No,No,No,No,No
62,36,32,2,0.2,Prof,0,No,No,Yes,Yes,No
43,18,85,1,3.7,Prof,327,Yes,No,Yes,No,No
35,10,139,2,7.8,Under,0,No,No,No,No,No
50,24,103,1,0.3,Under,0,No,No,Yes,No,No
45,21,152,2,1.4,Under,0,No,No,Yes,No,No
52,27,33,2,2,Grad,0,No,No,Yes,No,No
35,9,84,4,2.2,Grad,322,No,No,No,No,No
58,33,61,4,1.7,Under,0,No,No,No,No,No
62,38,64,4,2.2,Under,123,Yes,Yes,Yes,Yes,No
50,25,34,1,1.3,Grad,0,No,No,Yes,No,No
25,-1,82,4,2.1,Prof,0,No,No,Yes,No,No
47,22,122,1,5.1,Prof,163,Yes,No,No,No,Yes
28,4,58,3,1.5,Under,131,No,No,No,No,No
34,9,92,1,2.8,Under,0,No,No,Yes,No,No
49,23,78,2,2.4,Grad,205,No,No,No,Yes,No
54,29,129,4,4.2,Prof,0,No,No,No,No,Yes
50,25,13,2,0.7,Prof,0,No,No,No,No,No
37,11,81,1,2.8,Prof,145,No,No,No,No,No
38,8,23,1,0.67,Prof,0,No,No,No,No,No
52,26,35,3,0.9,Prof,0,No,No,No,No,No
63,39,79,4,1.7,Grad,0,No,No,Yes,Yes,No
39,14,165,2,3.3,Under,0,No,No,Yes,No,No
63,38,52,2,2.8,Under,0,No,No,Yes,No,No
65,41,185,3,2,Grad,0,No,No,No,No,Yes
46,20,49,3,2.2,Grad,0,No,No,No,No,No
54,30,64,1,1.8,Prof,227,No,No,No,Yes,No
54,24,61,4,2,Prof,0,Yes,No,Yes,No,No
52,26,112,1,2.4,Under,0,Yes,Yes,Yes,Yes,No
63,39,72,3,2,Prof,190,Yes,No,Yes,No,No
66,41,18,3,0.5,Under,0,No,No,No,No,No
56,29,41,4,2.5,Grad,0,No,No,No,No,No
23,-1,61,4,2.6,Under,239,No,No,Yes,No,No
65,41,105,1,3,Grad,282,Yes,Yes,Yes,No,Yes
51,27,23,1,0.2,Under,0,No,No,Yes,No,No
34,10,22,1,0.5,Prof,85,No,No,No,No,No
49,23,59,3,2.1,Under,0,No,No,No,No,No
29,2,33,1,2,Grad,160,No,No,No,No,No
47,23,11,1,0.9,Prof,103,No,No,No,Yes,No
46,21,204,2,2.8,Under,0,No,No,Yes,No,No
52,27,61,4,1.8,Prof,207,No,No,No,No,No
55,31,103,3,1.8,Grad,364,No,No,No,No,No
61,36,51,3,1.5,Under,0,No,No,No,Yes,No
34,9,164,1,6,Prof,0,No,No,Yes,No,Yes
58,34,12,1,0.1,Grad,0,No,No,No,Yes,No
40,16,82,1,3.6,Grad,0,No,No,No,No,No
43,17,164,1,2.4,Under,449,No,No,Yes,No,No
35,8,48,2,1.67,Grad,0,No,No,Yes,No,No
24,-1,38,4,0.6,Grad,0,No,No,Yes,No,No
48,22,65,2,1.5,Grad,0,No,No,Yes,No,No
44,20,71,4,1.9,Under,207,No,No,Yes,No,No
54,30,18,1,0.3,Under,0,Yes,Yes,Yes,No,No
59,34,52,2,1.6,Prof,75,No,No,Yes,No,No
45,18,48,3,2.5,Grad,113,No,No,Yes,Yes,No
26,2,30,1,1,Prof,111,No,No,No,No,No
40,15,40,2,2.2,Prof,107,No,No,Yes,No,No
32,7,112,1,3.8,Under,81,No,No,Yes,No,No
29,4,115,1,1.9,Under,0,No,No,No,No,No
51,27,63,2,1,Prof,82,No,No,Yes,No,No
42,17,85,1,3.7,Prof,0,No,No,Yes,No,No
64,38,59,1,2.5,Prof,220,No,No,No,No,No
44,20,68,1,0.8,Prof,91,No,No,No,No,No
37,11,84,2,1.8,Under,0,No,No,Yes,Yes,No
44,19,62,3,0.8,Prof,0,No,No,No,Yes,No
35,9,109,3,4,Under,0,No,No,No,No,Yes
41,17,141,2,7.6,Under,92,No,No,No,No,No
56,32,129,1,7.4,Under,0,No,No,No,No,No
62,36,30,3,0.7,Grad,0,No,No,Yes,No,No
58,34,148,1,4.7,Under,0,No,No,Yes,No,No
47,20,25,3,0.67,Grad,0,No,No,Yes,Yes,No
35,10,21,3,1.3,Under,115,No,No,No,No,No
29,4,72,4,2.2,Under,0,No,No,Yes,No,No
43,17,59,3,0.9,Prof,87,No,No,Yes,Yes,No
62,37,83,3,1.8,Grad,187,Yes,No,No,No,No
41,16,10,2,0.3,Grad,0,No,No,Yes,No,No
34,9,84,3,0.6,Grad,0,No,No,Yes,No,No
50,23,98,3,2,Grad,0,No,No,No,No,No
47,23,32,1,1,Under,0,Yes,Yes,Yes,Yes,No
29,5,31,4,0.4,Grad,161,No,No,Yes,Yes,No
59,34,94,3,0.5,Under,0,No,No,No,Yes,No
56,31,21,2,0.2,Prof,137,No,Yes,Yes,Yes,No
61,35,110,3,4.4,Under,0,Yes,No,Yes,No,No
58,32,38,1,2.2,Prof,0,No,No,No,No,No
49,24,39,1,1.4,Prof,0,No,No,Yes,No,No
45,21,132,3,1.2,Grad,0,No,Yes,Yes,Yes,Yes
50,24,61,4,2.6,Under,0,No,No,Yes,No,No
64,38,92,1,2,Under,0,No,No,Yes,No,No
39,15,119,2,6.1,Under,0,No,No,No,No,No
58,33,53,4,2.1,Under,0,No,No,Yes,No,No
62,37,18,3,1.3,Grad,0,No,No,Yes,No,No
45,20,114,2,4.4,Grad,0,No,No,No,No,Yes
58,28,90,1,3,Prof,0,No,No,No,Yes,No
43,18,140,1,7,Under,205,No,No,Yes,No,No
28,3,90,2,3.3,Under,0,No,No,Yes,Yes,No
26,1,85,1,1.9,Under,0,No,No,Yes,No,No
49,24,80,1,1.2,Under,0,No,No,Yes,No,No
66,42,53,2,1.1,Under,0,No,No,Yes,Yes,No
33,7,49,4,2.2,Grad,0,No,No,Yes,No,No
61,35,152,3,3.3,Prof,0,No,No,Yes,No,Yes
64,37,138,2,2.8,Grad,0,No,No,Yes,No,Yes
36,10,80,4,2.2,Grad,0,No,No,Yes,No,No
49,23,82,2,2.4,Grad,0,No,No,No,No,No
52,27,195,1,8.1,Under,0,No,No,No,No,No
61,37,22,1,1.2,Prof,0,No,No,Yes,No,No
32,6,81,1,2.5,Under,0,No,No,Yes,No,No
61,37,40,4,2.2,Under,0,Yes,Yes,Yes,Yes,No
45,20,154,2,2.8,Under,0,Yes,No,Yes,No,No
30,4,49,3,1.1,Grad,0,No,No,No,Yes,No
62,37,85,4,3.4,Grad,0,No,No,Yes,No,No
57,32,21,3,0.1,Grad,0,Yes,Yes,Yes,No,No
41,17,14,1,1,Under,0,No,No,No,No,No
58,34,60,4,1.6,Grad,0,No,No,No,Yes,No
29,5,138,2,4.33,Under,0,No,No,Yes,No,No
53,28,98,1,1.3,Prof,355,No,No,Yes,No,No
64,39,22,4,0.6,Grad,0,No,No,No,No,No
49,23,49,1,1.2,Grad,0,No,No,Yes,Yes,No
38,14,102,2,1.9,Under,0,No,Yes,Yes,Yes,No
56,30,45,4,0.7,Grad,0,No,No,No,Yes,No
56,31,82,4,1.3,Prof,0,No,No,Yes,No,No
52,28,81,3,1.8,Grad,0,Yes,No,No,No,No
64,39,35,1,1.5,Grad,0,Yes,No,No,No,No
53,28,59,2,1.9,Grad,0,No,No,Yes,No,No
29,3,52,3,1.1,Grad,0,No,No,Yes,No,No
48,24,84,3,0.7,Under,166,No,No,Yes,No,No
32,6,85,1,2.7,Grad,100,No,No,Yes,No,No
54,28,65,1,0.2,Under,0,No,No,No,Yes,No
37,13,89,2,1.7,Grad,314,No,No,No,Yes,No
47,21,109,4,1.8,Under,0,No,No,No,No,Yes
37,12,81,1,2.8,Under,0,No,No,No,No,No
64,39,38,1,1.1,Prof,108,No,No,No,No,No
43,19,72,2,1.7,Under,0,No,No,Yes,No,No
33,6,78,4,2,Grad,119,Yes,No,Yes,No,No
26,2,172,2,6.9,Grad,0,No,No,Yes,No,Yes
42,18,71,3,2.33,Under,106,Yes,No,Yes,No,No
54,28,165,1,4.1,Prof,0,No,Yes,Yes,Yes,Yes
41,16,120,2,3.9,Under,0,No,No,Yes,Yes,No
55,29,39,1,0.2,Under,0,No,No,No,Yes,No
65,39,23,3,0.7,Grad,0,No,No,No,Yes,No
50,26,135,2,4.6,Prof,91,No,No,Yes,No,Yes
55,31,12,2,0.2,Under,76,No,No,Yes,Yes,No
62,36,92,2,0.7,Grad,0,No,No,Yes,No,No
53,28,192,2,6.4,Prof,0,No,No,No,No,Yes
32,7,42,4,0.8,Under,0,No,No,Yes,Yes,No
56,32,158,3,3.7,Prof,0,No,No,Yes,No,Yes
54,30,194,3,6,Prof,587,Yes,Yes,Yes,Yes,Yes
44,20,160,2,7.6,Under,0,Yes,No,No,No,No
48,22,98,2,6.3,Under,0,No,No,No,No,No
46,22,164,2,7.6,Under,0,No,Yes,Yes,Yes,No
45,21,42,2,2.5,Under,0,Yes,No,Yes,No,No
45,15,202,3,10,Prof,0,No,No,No,No,Yes
58,34,10,4,0.7,Under,0,No,No,No,No,No
29,3,31,4,0.3,Grad,0,No,No,Yes,No,No
55,30,58,4,0.9,Under,0,No,No,Yes,Yes,No
55,29,65,4,2.8,Grad,0,No,No,Yes,No,No
41,16,98,1,4,Prof,0,No,No,No,Yes,No
24,-2,150,2,2,Under,0,No,No,Yes,No,No
54,29,44,2,2.3,Prof,0,No,No,Yes,No,No
57,32,15,2,0.2,Prof,0,No,No,No,Yes,No
30,6,82,2,2.5,Under,0,No,No,No,No,No
42,17,61,3,0.5,Prof,0,No,No,Yes,No,No
29,2,38,1,2,Grad,0,No,No,No,No,No
29,3,39,4,2.1,Prof,0,No,No,Yes,No,No
31,7,173,1,6,Under,0,No,No,Yes,No,No
47,23,8,4,0.2,Under,0,No,No,Yes,No,No
36,12,51,3,2,Under,214,No,No,Yes,No,No
52,27,62,4,1.8,Prof,82,No,No,No,No,No
54,28,34,4,0.7,Grad,0,No,No,Yes,No,No
55,29,132,3,5.9,Grad,307,No,No,No,No,Yes
53,27,44,4,1.5,Prof,0,No,No,No,No,No
52,27,162,1,8.1,Under,0,No,No,Yes,No,No
64,39,64,3,2.2,Under,0,No,No,Yes,No,No
54,29,111,1,0.1,Prof,0,No,No,No,Yes,No
32,6,41,2,2,Prof,0,No,No,No,No,No
63,33,52,4,1.67,Prof,0,No,No,No,No,No
36,10,65,4,2.2,Grad,0,No,No,No,No,No
50,25,130,1,1.1,Grad,0,No,No,Yes,No,Yes
33,8,45,2,0.1,Under,0,No,No,No,Yes,No
62,38,35,1,1.9,Grad,118,No,No,No,No,No
49,23,65,3,0.7,Grad,263,No,No,Yes,Yes,No
41,15,38,2,0.7,Under,91,No,No,Yes,No,No
51,27,42,4,1.1,Grad,0,No,No,Yes,Yes,No
56,30,45,4,1.5,Prof,0,No,No,No,No,No
51,25,145,1,0.3,Under,0,No,No,Yes,No,No
39,13,33,4,1.5,Prof,0,No,No,No,No,No
61,35,60,3,1.4,Prof,0,No,No,No,No,No
35,9,45,1,2,Under,0,No,No,Yes,Yes,No
39,15,72,4,2.4,Under,0,Yes,No,Yes,No,No
37,11,34,3,0.2,Grad,0,No,No,No,No,No
48,21,23,3,0.67,Grad,0,No,No,Yes,No,No
63,37,45,2,1,Prof,88,No,No,Yes,Yes,No
35,9,28,4,1,Under,75,No,No,Yes,No,No
55,30,81,4,3.8,Grad,0,No,No,Yes,No,No
29,5,72,3,0.7,Grad,81,No,No,No,No,No
61,31,49,4,1.67,Prof,0,No,No,Yes,No,No
36,10,31,4,1.2,Grad,0,No,No,No,No,No
61,35,63,3,2.2,Prof,0,No,No,No,No,No
36,12,150,4,5.4,Under,0,Yes,Yes,Yes,No,Yes
58,33,142,2,3.9,Under,193,No,No,Yes,Yes,No
42,17,74,3,3,Under,0,No,No,No,Yes,No
30,4,24,1,0.4,Grad,81,No,No,Yes,No,No
45,20,29,4,1.9,Prof,0,No,No,No,No,No
39,15,79,4,2.4,Under,0,No,No,No,No,No
27,3,94,2,0.2,Under,310,No,No,No,Yes,No
57,33,121,1,4.3,Under,0,Yes,No,No,No,No
34,10,54,3,2,Under,0,No,No,No,No,No
64,39,73,3,2.4,Under,0,No,No,Yes,No,No
47,23,71,1,0.8,Prof,127,No,No,Yes,No,No
44,17,29,3,1,Grad,0,No,No,Yes,Yes,No
51,27,93,1,2.7,Under,0,No,No,Yes,No,No
40,14,73,1,1.5,Prof,252,No,No,Yes,No,No
57,32,19,4,0.9,Grad,0,No,No,Yes,No,No
33,8,58,2,0.1,Under,0,Yes,Yes,Yes,Yes,No
46,20,39,1,0.2,Under,0,No,No,No,No,No
41,16,23,2,1.4,Grad,0,Yes,No,Yes,No,No
33,7,29,1,0.6,Prof,127,No,No,No,Yes,No
27,2,155,1,0.8,Under,0,No,No,No,No,No
52,28,90,1,2.6,Grad,0,Yes,No,Yes,No,No
59,33,113,2,2,Under,77,No,No,Yes,No,No
62,38,42,1,1.8,Prof,0,No,No,No,No,No
49,25,30,4,0.2,Under,0,No,Yes,Yes,Yes,No
45,19,19,3,0.5,Grad,0,No,No,Yes,No,No
63,37,124,3,5,Grad,170,No,No,No,No,Yes
57,31,30,2,0.7,Grad,145,No,No,No,No,No
60,30,28,1,1.5,Prof,124,Yes,No,Yes,No,No
50,23,15,2,1,Grad,101,No,No,No,No,No
54,30,70,1,1.6,Prof,265,No,No,No,No,No
28,2,10,1,0.1,Grad,0,No,No,Yes,No,No
60,34,22,3,0.3,Prof,139,No,No,Yes,Yes,No
44,20,70,4,1.9,Under,0,No,No,Yes,No,No
61,35,61,1,1.6,Under,0,No,No,No,No,No
40,15,161,2,3.3,Under,0,Yes,No,No,Yes,No
54,30,29,2,0.8,Under,0,No,No,No,Yes,No
43,19,35,3,0.5,Under,0,No,No,Yes,No,No
54,28,48,4,2.8,Grad,0,No,No,Yes,No,No
32,7,44,4,0.8,Under,0,No,No,Yes,No,No
24,0,88,3,0.8,Under,134,No,No,No,No,No
30,4,40,4,2.1,Prof,0,No,No,Yes,Yes,No
61,36,21,4,0.4,Grad,123,No,No,No,No,No
40,14,58,2,2.8,Under,0,No,No,Yes,No,No
35,11,59,4,0.1,Grad,0,No,No,No,No,No
33,3,74,4,4,Prof,0,No,No,No,No,No
63,37,84,4,1.9,Grad,0,No,No,Yes,No,No
57,31,58,1,0.2,Under,177,No,No,Yes,No,No
44,19,154,2,8.8,Under,0,No,No,Yes,No,No
51,25,185,1,1.7,Under,0,No,No,No,No,No
51,26,78,1,1.2,Under,305,No,No,Yes,No,No
38,13,55,2,1.1,Grad,0,No,No,Yes,No,No
31,5,30,4,0.3,Grad,0,No,No,Yes,No,No
54,29,74,3,2,Grad,0,No,No,No,No,No
41,16,118,2,3.3,Under,0,No,No,Yes,No,No
57,33,182,2,3.3,Prof,372,No,No,No,No,Yes
24,-2,82,2,1.6,Prof,0,No,No,Yes,Yes,No
55,29,29,4,1.5,Prof,79,No,No,Yes,No,No
32,6,120,4,5.4,Under,301,No,Yes,Yes,Yes,Yes
38,12,53,2,2.4,Grad,0,No,No,Yes,No,No
58,32,43,3,1.4,Under,0,No,No,No,Yes,No
29,4,59,4,2.2,Under,232,No,No,Yes,Yes,No
43,17,84,4,2.6,Prof,289,Yes,Yes,Yes,Yes,No
50,24,161,3,3.4,Under,212,No,No,Yes,No,Yes
62,37,21,4,0.4,Grad,137,No,No,Yes,Yes,No
57,32,63,4,0.7,Under,0,No,No,Yes,No,No
30,3,172,3,3.4,Grad,0,No,No,No,Yes,Yes
30,4,51,4,0.2,Under,172,No,No,No,Yes,No
57,33,24,4,0.7,Under,0,No,No,Yes,No,No
57,33,95,2,1.6,Under,0,No,No,No,No,No
43,18,59,1,2.4,Under,250,No,No,Yes,No,No
28,2,51,4,1.8,Grad,0,Yes,No,No,No,No
46,22,28,1,1,Under,84,No,No,Yes,Yes,No
29,3,154,2,2,Under,130,No,No,No,No,No
64,40,15,2,0.3,Prof,115,No,No,Yes,Yes,No
66,36,55,4,1.67,Prof,0,No,No,No,Yes,No
23,-1,149,1,6.33,Under,305,No,No,No,Yes,No
60,36,79,1,1.8,Prof,0,No,No,No,Yes,No
47,21,68,4,2.6,Prof,0,No,No,No,No,No
35,10,78,1,2.6,Grad,0,No,No,Yes,No,No
57,32,34,2,2,Grad,0,Yes,No,No,No,No
65,41,195,3,0.4,Under,0,Yes,Yes,No,Yes,Yes
53,28,184,1,8.1,Under,303,No,No,Yes,No,No
44,20,85,2,3.2,Under,0,No,No,Yes,No,No
45,20,200,2,8.8,Under,0,No,No,Yes,Yes,No
41,16,64,3,0.5,Prof,0,No,No,No,No,No
51,27,88,1,2.6,Grad,0,Yes,No,No,Yes,No
27,1,42,3,2.4,Grad,0,No,No,No,No,No
31,5,91,3,1.6,Under,126,No,No,Yes,Yes,No
32,6,38,1,0.3,Under,0,Yes,Yes,Yes,No,No
55,30,28,1,1.5,Grad,0,No,No,No,No,No
